0.01,0.0100179729379266,0.0100113130664543,0.00998054971927659,0.00992625745248658,0.00984905178485276,0.00974958507375676,0.0096285425339695,0.00948663840505084,0.00932461227187713,0.0091432255416269,0.00894325807948212,0.00872550500432805,0.00849077364485162,0.0082398806556439,0.00797364929219997,0.00769290684307519,0.00739848221689634,0.00709120368143294,0.00677189675150533,0.00644138222213643,0.0061004743430393,0.0057499791302687,0.00539069281064698,0.00502340039440085,0.00464887437130976,0.00426787352556669,0.00388114186448626,0.00348940765615503,0.00309338257110998,0.00269376092314075,0.00229121900434626,0.00188641450962765,0.00147998604586752,0.00107255272112889,0.000664713809301671,0.000257048485731479,-0.000149884370520412,-0.000555546312014281,-0.000959419399965379,-0.00136100622693953,-0.00175982988903927,-0.00215543391126791,-0.00254738212961757,-0.00293525853328367,-0.00331866707026458,-0.00369723141946273,-0.00407059473226113,-0.00443841934640822,-0.00480038647490681,-0.00515619587246499,-0.00550556548193488,-0.00584823106303408,-0.00618394580551777,-0.00651247992884555,-0.00683362027026761,-0.00714716986313837,-0.00745294750715336,-0.00775078733209729,-0.00804053835658623,-0.0083220640431875,-0.00859524185120374,-0.00885996278831618,-0.00911613096219346,-0.00936366313308843,-0.00960248826836496,-0.00983254709982001,-0.0100537916845939,-0.0102661849703924,-0.0104697003656786,-0.0106643213154309,-0.0108500408830042,-0.0110268613385768,-0.011194793754612,-0.011353857608716,-0.0115040803942263,-0.0116454972388201,-0.011778150531396,-0.011902089557438,-0.0120173701430408,-0.0121240543077392,-0.0122222099262536,-0.0123119103992366,-0.0123932343330779,-0.0124662652287988,-0.0125310911800484,-0.0125878045801888,-0.0126365018384395,-0.0126772831050336,-0.0127102520053206,-0.0127355153827376,-0.0127531830505569,-0.0127633675523052,-0.0127661839307393,-0.012761749505254,-0.0127501836575872,-0.012731607625683,-0.0127061443055624,-0.0126739180610494,-0.0126350545411926,-0.0125896805052194,-0.0125379236548555,-0.0124799124738397,-0.0124157760744627,-0.0123456440509547,-0.0122696463395473,-0.0121879130850338,-0.0121005745136509,-0.0120077608121068,-0.0119096020125783,-0.0118062278835041,-0.0116977678259984,-0.0115843507757145,-0.011466105109986,-0.0113431585600783,-0.0112156381283826,-0.0110836700103891,-0.0109473795212771,-0.010806891026963,-0.0106623278794495,-0.0105138123563228,-0.0103614656042477,-0.0102054075863117,-0.0100457570330754,-0.00988263139718666,-0.00971614681142173,-0.0095464180500176,-0.00937355849316507,-0.00919768009453376,-0.00901889335170491,-0.00883730727938985,-0.00865302938531669,-0.00846616564866957,-0.00827682050096976,-0.00808509680928927,-0.00789109586169284,-0.0076949173548053,-0.00749665938340643,-0.00729641843195691,-0.00709428936796297,-0.00689036543708988,-0.00668473825993789,-0.00647749783039632,-0.00626873251549514,-0.00605852905667569,-0.00584697257240519,-0.00563414656206206,-0.00542013291102194,-0.005205011896877,-0.00498886219672279,-0.00477176089545077,-0.00455378349498527,-0.00433500392440761,-0.00411549455091105,-0.0038953261915333,-0.00367456812561493,-0.00345328810793437,-0.00323155238247205,-0.0030094256967583,-0.00278697131676135,-0.00256425104227376,-0.00234132522275749,-0.00211825277360898,-0.00189509119280837,-0.00167189657791703,-0.00144872364339097,-0.00122562573817764,-0.00100265486356583,-0.000779861691260018,-0.000557295581651032,-0.000335004602257366,-0.000113035546311327,0.00010856604853294,0.000329755881392843,0.000550490869273248,0.000770729128125524,0.000990429953868635,0.00120955380339131,0.00142806227555169,0.00164591809219186,0.00186308507918164,0.00207952814750738,0.00229521327441842,0.00251010748464533,0.00272417883170078,0.00293739637927606,0.00314973018274236,0.00336115127076852,0.00357163162706287,0.00378114417224989,0.00398966274588805,0.00419716208863796,0.00440361782458665,0.00460900644373546,0.0048133052846571,0.00501649251732762,0.0052185471261381,0.00541944889309116,0.00561917838118645,0.00581771691799847,0.00601504657945094,0.00621115017379022,0.0064060112257611,0.00659961396098681,0.00679194329055583,0.00698298479581715,0.00717272471338566,0.00736114992035883,0.00754824791974563,0.00773400682610886,0.0079184153514211,0.0081014627911348,0.0082831390104666,0.00846343443089586,0.00864234001687739,0.00881984726276754,0.0089959481799635,0.00917063528425493,0.00934390158338732,0.00951574056483556,0.00968614618378727,0.00985511285133425,0.0100226354228709,0.010188709186698,0.0103533298528308,0.010516493542009,0.0106781967749076,0.0108384364615472,0.0109972098909001,0.0111545147206927,0.0113103489674008,0.0114647109964358,0.0116175995125201,0.0117690135502496,0.0119189524648412,0.0120674159230623,0.0122144038943419,0.0123599166420585,0.0125039547150048,0.0126465189390259,0.0127876104088286,0.0129272304799597,0.0130653807609509,0.0132020631056281,0.0133372796055826,0.0134710325828014,0.0136033245824554,0.0137341583658417,0.0138635369034788,0.0139914633683518,0.0141179411293048,0.0142429737445794,0.0143665649554955,0.0144887186802736,0.0146094390079945,0.0147287301926957,0.0148465966476014,0.0149630429394837,0.0150780737831536,0.015191694036078,0.0153039086931226,0.0154147228814163,0.0155241418553364,0.0156321709916121,0.0157388157845437,0.0158440818413358,0.0159479748775422,0.0160505007126208,0.0161516652655957,0.0162514745508255,0.0163499346738744,0.0164470518274861,0.0165428322876558,0.0166372824098016,0.0167304086250302,0.016822217436498,0.016912715415863,0.0170019091998277,0.0170898054867701,0.0171764110334618,0.0172617326518704,0.0173457772060459,0.0174285516090873,0.0175100628201904,0.0175903178417731,0.0176693237166771,0.0177470875254447,0.0178236163836691,0.0178989174394161,0.0179729978707168,0.0180458648831283,0.0181175257073619,0.0181879875969779,0.0182572578261438,0.0183253436874559,0.0183922524898232,0.0184579915564106,0.0185225682226418,0.0185859898342597,0.018648263745443,0.0187093973169782,0.0187693979144857,0.0188282729066978,0.0188860296637894,0.0189426755557577,0.0189982179508525,0.0190526642140534,0.0191060217055944,0.019158297779535,0.019209499782375,0.0192596350517139,0.0193087109149527,0.0193567346880378,0.0194037136742454,0.0194496551630054,0.0194945664287653,0.0195384547298909,0.0195813273076043,0.0196231913849586,0.0196640541658475,0.0197039228340492,0.0197428045523039,0.0197807064614249,0.0198176356794401,0.0198535993007667,0.0198886043954142,0.0199226580082188,0.0199557671581062,0.0199879388373817,0.0200191800110493,0.020049497616157,0.0200788985611674,0.0201073897253553,0.0201349779582289,0.0201616700789761,0.0201874728759335,0.0202123931060789,0.0202364374945465,0.0202596127341627,0.0202819254850047,0.0203033823739783,0.0203239899944171,0.0203437549056998,0.0203626836328885,0.0203807826663836,0.020398058461598,0.0204145174386486,0.0204301659820648,0.0204450104405135,0.0204590571265403,0.0204723123163273,0.0204847822494643,0.0204964731287372,0.0205073911199289,0.0205175423516354,0.0205269329150951,0.0205355688640315,0.0205434562145089,0.0205506009448001,0.0205570089952671,0.020562686268253,0.0205676386279855,0.0205718719004914,0.0205753918735223,0.0205782042964906,0.0205803148804152,0.020581729297878,0.0205824531829889,0.0205824921313608,0.0205818517000937,0.0205805374077666,0.0205785547344389,0.0205759091216594,0.020572605972483,0.0205686506514958,0.0205640484848471,0.0205588047602884,0.0205529247272199,0.0205464135967434,0.0205392765417217,0.0205315186968442,0.0205231451586987,0.0205141609858494,0.0205045711989196,0.0204943807806806,0.0204835946761462,0.0204722177926711,0.0204602550000553,0.0204477111306529,0.020434590979485,0.0204208993043576,0.0204066408259836,0.0203918202281083,0.0203764421576397,0.0203605112247817,0.0203440320031716,0.0203270090300204,0.0203094468062572,0.0202913497966758,0.0202727224300853,0.0202535690994632,0.0202338941621109,0.0202137019398127,0.0201929967189968,0.0201717827508986,0.0201500642517271,0.0201278454028323,0.0201051303508759,0.0200819232080034,0.020058228052018,0.0200340489265565,0.0200093898412671,0.0199842547719883,0.0199586476609299,0.0199325724168548,0.0199060329152628,0.0198790329985751,0.0198515764763204,0.0198236671253218,0.0197953086898849,0.0197665048819866,0.0197372593814655,0.0197075758362118,0.0196774578623595,0.0196469090444779,0.0196159329357646,0.0195845330582387,0.0195527129029345,0.0195204759300957,0.0194878255693698,0.0194547652200032,0.0194212982510359,0.0193874280014975,0.0193531577806018,0.0193184908679431,0.0192834305136916,0.0192479799387891,0.0192121423351444,0.0191759208658293,0.0191393186652738,0.0191023388394616,0.0190649844661249,0.0190272585949397,0.0189891642477201,0.0189507044186129,0.0189118820742914,0.0188727001541492,0.0188331615704932,0.0187932692087369,0.0187530259275922,0.0187124345592614,0.0186714979096291,0.018630218758452,0.0185885998595501,0.0185466439409961,0.0185043537053039,0.0184617318296177,0.0184187809658996,0.0183755037411163,0.0183319027574258,0.0182879805923631,0.0182437397990248,0.0181991829062534,0.0181543124188209,0.018109130817611,0.0180636405598012,0.0180178440790433,0.0179717437856442,0.0179253420667446,0.0178786412864975,0.017831643786246,0.0177843518846996,0.0177367678781102,0.0176888940404467,0.0176407326235691,0.0175922858574013,0.0175435559501031,0.0174945450882416,0.017445255436961,0.0173956891401516,0.0173458483206186,0.0172957350802486,0.0172453515001763,0.0171946996409494,0.017143781542693,0.0170925992252728,0.0170411546884571,0.0169894499120781,0.0169374868561922,0.0168852674612389,0.0168327936481992,0.0167800673187522,0.0167270903554317,0.0166738646217807,0.016620391962506,0.0165666742036303,0.0165127131526449,0.0164585105986599,0.0164040683125544,0.0163493880471252,0.0162944715372342,0.0162393204999556,0.0161839366347209,0.0161283216234639,0.0160724771307642,0.0160164048039891,0.0159601062734359,0.0159035831524717,0.0158468370376727,0.0157898695089628,0.0157326821297507,0.0156752764470659,0.0156176539916942,0.0155598162783115,0.0155017648056174,0.0154435010564664,0.0153850264979998,0.0153263425817752,0.0152674507438956,0.0152083524051372,0.0151490489710767,0.0150895418322167,0.0150298323641109,0.014969921927488,0.0149098118683744,0.0148495035182161,0.0147889981939998,0.0147282971983722,0.0146674018197595,0.0146063133324848,0.0145450329968855,0.0144835620594283,0.0144219017528253,0.0143600532961469,0.0142980178949353,0.0142357967413165,0.0141733910141112,0.0141108018789448,0.0140480304883568,0.0139850779819087,0.0139219454862913,0.0138586341154311,0.0137951449705954,0.013731479140497,0.0136676377013975,0.0136036217172098,0.0135394322395997,0.0134750703080871,0.0134105369501449,0.0133458331812989,0.013280960005225,0.0132159184138467,0.0131507093874312,0.0130853338946848,0.0130197928928471,0.0129540873277846,0.0128882181340839,0.0128221862351426,0.0127559925432611,0.012689637959732,0.0126231233749299,0.0125564496683993,0.0124896177089423,0.0124226283547055,0.0123554824532656,0.0122881808417143,0.0122207243467431,0.0121531137847258,0.0120853499618018,0.0120174336739573,0.0119493657071066,0.011881146837172,0.0118127778301634,0.0117442594422564,0.0116755924198704,0.0116067774997453,0.0115378154090181,0.0114687068652976,0.0113994525767397,0.0113300532421208,0.0112605095509113,0.0111908221833475,0.0111209918105033,0.0110510190943614,0.0109809046878828,0.0109106492350765,0.0108402533710682,0.0107697177221677,0.0106990429059366,0.0106282295312543,0.010557278198384,0.0104861894990374,0.010414964016439,0.0103436023253899,0.0102721049923306,0.010200472575403,0.0101287056245117,0.0100568046813852,0.00998477027963572,0.00991260294481863,0.00984030319449114,0.00976787153827035,0.00969530847789059,0.00962261450726021,0.0095497901125174,0.00947683577208573,0.00940375195672881,0.00933053912960424,0.00925719774631714,0.00918372825497272,0.00911013109622857,0.00903640670334598,0.00896255550224079,0.00888857791153353,0.00881447434259906,0.00874024519961539,0.00866589087961198,0.00859141177251744,0.00851680826120654,0.00844208072154666,0.00836722952244355,0.0082922550258866,0.00821715758699332,0.00814193755405344,0.00806659526857217,0.00799113106531299,0.00791554527233996,0.00783983821105912,0.00776401019625945,0.00768806153615346,0.00761199253241684,0.00753580348022763,0.00745949466830496,0.007383066378947,0.00730651888806845,0.00722985246523745,0.00715306737371178,0.00707616387047465,0.00699914220626986,0.00692200262563642,0.00684474536694235,0.00676737066241835,0.00668987873819054,0.00661226981431281,0.00653454410479851,0.00645670181765162,0.00637874315489746,0.00630066831261262,0.00622247748095445,0.00614417084419009,0.00606574858072472,0.00598721086312947,0.0059085578581686,0.00582978972682625,0.00575090662433254,0.00567190870018919,0.00559279609819454,0.00551356895646807,0.00543422740747426,0.005354771578046,0.00527520158940738,0.00519551755719609,0.00511571959148488,0.00503580779680302,0.00495578227215664,0.00487564311104895,0.00479539040149973,0.00471502422606418,0.00463454466185142,0.00455395178054225,0.00447324564840646,0.00439242632631955,0.00431149386977894,0.00423044832891943,0.00414928974852842,0.00406801816806033,0.00398663362165045,0.00390513613812838,0.0038235257410308,0.0037418024486137,0.003659966273864,0.00357801722451067,0.00349595530303519,0.00341378050668158,0.00333149282746569,0.00324909225218392,0.00316657876242152,0.00308395233456019,0.00300121293978503,0.00291836054409102,0.0028353951082889,0.00275231658801026,0.00266912493371241,0.0025858200906822,0.00250240199903958,0.00241887059374037,0.00233522580457852,0.00225146755618762,0.00216759576804184,0.00208361035445648,0.00199951122458739,0.00191529828243027,0.00183097142681886,0.00174653055142301,0.00166197554474563,0.00157730629011908,0.00149252266570126,0.00140762454447046,0.00132261179422004,0.00123748427755208,0.00115224185187056,0.00106688436937376,0.000981411677045929,0.000895823616648346,0.000810120024709552,0.000724300732514964,0.000638365566095693,0.000552314346216602,0.000466146888363769,0.000379863002730942,0.000293462494205568,0.00020694516235369,0.000120310801404273,3.35592002328059e-05,-5.33098576561078e-05,-0.000140296594146836,-0.000227401236531564,-0.000314624017530212,-0.000401965175310881,-0.00048942495351136,-0.000577003601261572,-0.000664701373206459,-0.000752518529530421,-0.00084045533598199,-0.000928512063899914,-0.00101668899023996,-0.00110498639760259,-0.00119340457426169,-0.00128194381419443,-0.00137060441711162,-0.0014593866884897,-0.0015482909396032,-0.00163731748755854,-0.0017264666553288,-0.00181573877178955,-0.00190513417175574,-0.00199465319601969,-0.00208429619139032,-0.00217406351073327,-0.00226395551301246,-0.00235397256333263,-0.00244411503298323,-0.00253438329948325,-0.00262477774662773,-0.00271529876453516,-0.00280594674969636,-0.00289672210502454,-0.0029876252399068,-0.00307865657025713,-0.00316981651857038,-0.00326110551397806,-0.00335252399230537,-0.00344407239612979,-0.00353575117484119,-0.00362756078470326,-0.00371950168891676,-0.00381157435768432,-0.00390377926827669,-0.00399611690510089,-0.00408858775976983,-0.00418119233117384,-0.00427393112555383,-0.00436680465657638,-0.00445981344541064,-0.00455295802080689,-0.00464623891917752,-0.00473965668467947,-0.00483321186929884,-0.00492690503293788,-0.00502073674350353,-0.00511470757699854,-0.00520881811761457,-0.00530306895782771,-0.0053974606984961,-0.00549199394896,-0.00558666932714444,-0.00568148745966397,-0.00577644898193049,-0.0058715545382628,-0.00596680478199981,-0.00606220037561592,-0.00615774199083896,-0.00625343030877177,-0.00634926602001567,-0.00644524982479788,-0.00654138243310146,-0.00663766456479864,-0.00673409694978708,-0.00683068032812983,-0.00692741545019848,-0.0070243030768199,-0.00712134397942635,-0.00721853894020949,-0.00731588875227824,-0.00741339421982011,-0.00751105615826683,-0.00760887539446409,-0.00770685276684544,-0.00780498912561019,-0.00790328533290629,-0.00800174226301738,-0.00810036080255449,-0.00819914185065294,-0.0082980863191738,-0.00839719513291053,-0.00849646922980112,-0.00859590956114526,-0.00869551709182714,-0.00879529280054433,-0.008895237680042,-0.00899535273735345,-0.00909563899404704,-0.00919609748647911,-0.00929672926605406,-0.0093975353994906,-0.00949851696909573,-0.00959967507304527,-0.0097010108256725,-0.00980252535776386,-0.00990421981686321,-0.0100060953675837,-0.0101081531919285,-0.0102103944896203,-0.0103128204784391,-0.0104154323945704,-0.0105182314929617,-0.0106212190476905,-0.0107243963523407,-0.0108277647203912,-0.0109313254856142,-0.0110350800024857,-0.0111390296466074,-0.0112431758151398,-0.0113475199272497,-0.0114520634245687,-0.0115568077716658,-0.0116617544565349,-0.0117669049910943,-0.0118722609117034,-0.0119778237796935,-0.0120835951819144,-0.0121895767312985,-0.0122957700674409,-0.0124021768571981,-0.0125087987953047,-0.0126156376050087,-0.0127226950387279,-0.0128299728787258,-0.0129374729378084,-0.0130451970600451,-0.0131531471215102,-0.0132613250310504,-0.0133697327310752,-0.0134783721983751,-0.0135872454449651,-0.0136963545189568,-0.0138057015054596,-0.0139152885275121,-0.0140251177470446,-0.0141351913658748,-0.0142455116267379,-0.0143560808143514,-0.014466901256518,-0.0145779753252669,-0.0146893054380345,-0.014800894058889,-0.0149127436997973,-0.0150248569219388,-0.0151372363370667,-0.0152498846089194,-0.0153628044546843,-0.0154759986465166,-0.0155894700131147,-0.0157032214413565,-0.0158172558779971,-0.0159315763314333,-0.0160461858735366,-0.0161610876415578,-0.0162762848401077,-0.0163917807432176,-0.0165075786964811,-0.0166236821192858,-0.016740094507135,-0.0168568194340659,-0.0169738605551702,-0.0170912216092202,-0.0172089064214075,-0.0173269189062,-0.0174452630703223,-0.0175639430158686,-0.0176829629435521,-0.0178023271561018,-0.0179220400618114,-0.0180421061782518,-0.0181625301361548,-0.0182833166834782,-0.0184044706896629,-0.0185259971500924,-0.0186479011907687,-0.0187701880732142,-0.0188928631996177,-0.019015932118234,-0.0191394005290578,-0.019263274289786,-0.0193875594220872,-0.0195122621181987,-0.019637388747871,-0.0197629458656845,-0.0198889402187602,-0.0200153787548937,-0.0201422686311385,-0.0202696172228725,-0.0203974321333779,-0.0205257212039739,-0.0206544925247388,-0.0207837544458668,-0.0209135155897041,-0.0210437848635147,-0.0211745714730333,-0.0213058849368617,-0.0214377351017779,-0.021570132159026,-0.021703086661668,-0.0218366095430818,-0.0219707121367003,-0.0221054061970941,-0.0222407039225128,-0.0223766179790091,-0.0225131615262862,-0.0226503482454176,-0.0227881923686123,-0.0229267087112116,-0.0230659127061247,-0.0232058204409364,-0.0233464486979442,-0.0234878149974134,-0.0236299376443728,-0.0237728357793112,-0.0239165294331816,-0.0240610395871701,-0.0242063882377427,-0.0243525984675541,-0.0244996945228774,-0.0246477018983037,-0.0247966474295664,-0.0249465593954636,-0.0250974676299942,-0.0252494036459915,-0.0254024007717268,-0.0255564943021932,-0.0257117216670418,-0.0258681226174766,-0.026025739434789,-0.0261846171636837,-0.026344803874098,-0.0265063509558942,-0.0266693134516186,-0.0268337504335255,-0.0269997254322885,-0.0271673069263449,-0.0273365689027081,-0.0275075915024464,-0.0276804617670149,-0.0278552745054156,-0.0280321333070147,-0.0282111517311156,-0.0283924547125556,-0.0285761802333462,-0.0287624813246747,-0.0289515284828267,-0.0291435126087812,-0.0293386486174031,-0.0295371799128089,-0.0297393839985983,-0.0299455795961178,-0.0301561357983082,-0.030371484019824,-0.0305921338649378,-0.0308186946087937,-0.0310519049300711,-0.0312926751374956,-0.0315421489809684,-0.0318017974516669,-0.0320735674940519,-0.032360130942013,-0.0326653311938248,-0.0329950621730445,-0.0333592372597004,-0.0337771696007507,-0.034298675675166,-0.0354475086427748
